ano,id_municipio,tipo_estabelecimento,cnae_2,quantidade_vinculos_ativos,cep,geometry,grupo_cnae
2023,3106200,1,32124,0,30360240,POINT (609868.2113458181 7792369.423366366),C
2023,3106200,1,10317,0,30730530,POINT (606228.5860943276 7797805.109690879),C
2023,3106200,1,25420,0,30580002,POINT (605658.1366429963 7792355.626868982),C
2023,3106200,1,33210,0,30622110,POINT (605739.4742059369 7790020.5901367385),C
2023,3106200,1,33139,0,31741382,POINT (611117.9034522069 7804790.697807597),C
2023,3106200,1,18229,0,30750470,POINT (607266.4604751193 7799430.452167045),C
2023,3106200,1,33147,0,30510000,POINT (604943.6396112863 7795029.020040604),C
2023,3106200,1,31012,0,30130138,POINT (611703.8720876882 7795063.870987574),C
2023,3106200,1,18229,0,31035400,POINT (612845.2934840854 7799378.615731515),C
2023,3106200,1,32116,0,30190001,POINT (611189.4195325695 7796512.689598657),C
2023,3106200,1,18130,0,31555120,POINT (606607.6192589448 7805775.908086872),C
2023,3106200,1,33147,0,30640150,POINT (602438.8716779362 7790724.7137371795),C
2023,3106200,1,28291,0,30710440,POINT (608378.9212626969 7797692.983599978),C
2023,3106200,1,31012,0,30662050,POINT (600630.7062652269 7789748.630746374),C
2023,3106200,1,10911,0,30160010,POINT (611424.5862606199 7797301.917356297),C
2023,3106200,1,10911,0,30840490,POINT (605109.4779254217 7800463.307626515),C
2023,3106200,1,10996,0,30260250,POINT (613655.0299675544 7796390.447573381),C
2023,3106200,1,18211,0,31230440,POINT (609138.3022617402 7799523.63709265),C
2023,3106200,1,25128,0,30570080,POINT (606506.1516727965 7792688.037866956),C
2023,3106200,1,33295,0,30411560,POINT (606621.0979109079 7796296.473063605),C
2023,3106200,1,10813,0,30720390,POINT (606927.7008015682 7796729.494241174),C
2023,3106200,1,10911,0,31230220,POINT (610357.9254373297 7799509.226967054),C
2023,3106200,1,29506,0,31730600,POINT (610556.184154506 7806254.906137407),C
2023,3106200,1,13405,0,31580000,POINT (605083.0739921834 7807741.498664096),C
2023,3106200,1,33155,0,31545240,POINT (603818.9256152906 7806358.384337608),C
2023,3106200,1,14126,0,30150040,POINT (611771.8989301655 7797225.207631121),C
2023,3106200,1,14126,0,30494170,POINT (609122.1981864319 7792525.142588442),C
2023,3106200,1,14126,0,31910670,POINT (613313.4229620191 7803011.424580986),C
2023,3106200,1,14126,0,30411120,POINT (608377.4406181427 7796523.9267331725),C
2023,3106200,1,14126,0,30810160,POINT (605922.6061108521 7799050.541195929),C
2023,3106200,1,14126,0,31540250,POINT (605337.2759405968 7807392.539517348),C
2023,3106200,1,14126,0,30692455,POINT (599014.5487021457 7788625.794981265),C
2023,3106200,1,14126,0,31970655,POINT (616814.4698995248 7803718.750538791),C
2023,3106200,1,14126,0,30720100,POINT (607249.9574573492 7797598.11687608),C
2023,3106200,1,14126,0,30692665,POINT (599894.1221075337 7788392.837047673),C
2023,3106200,1,14126,0,30380403,POINT (609214.9208984424 7794391.229745487),C
2023,3106200,1,14126,0,30120040,POINT (610619.8675649213 7797118.131541537),C
2023,3106200,1,14126,0,30190110,POINT (610020.6128987402 7796908.619789165),C
2023,3106200,1,14126,0,31575300,POINT (605138.2255523613 7809529.084215585),C
2023,3106200,1,14126,0,31110050,POINT (611724.3454627277 7798270.49813969),C
2023,3106200,1,14126,0,30750040,POINT (606575.596200544 7798412.545763869),C
2023,3106200,1,14126,0,30220000,POINT (612909.3467211042 7794956.31069012),C
2023,3106200,1,14126,0,30411230,POINT (608010.426546786 7796007.897130506),C
2023,3106200,1,14126,0,30190003,POINT (610017.5978690815 7796838.669406331),C
2023,3106200,1,14126,0,30330050,POINT (611337.4884690068 7794384.8425021265),C
2023,3106200,1,14126,0,31155570,POINT (611766.5106126588 7802785.166167326),C
2023,3106200,1,14126,0,31535630,POINT (607197.6270351652 7808974.715182947),C
2023,3106200,1,14126,0,30310370,POINT (611954.0962640623 7794202.108816568),C
2023,3106200,1,14126,0,30160042,POINT (610872.9349222002 7796342.394877501),C
2023,3106200,1,14126,0,30190005,POINT (610798.6274360683 7796633.507155644),C
2023,3106200,1,14126,0,31744830,POINT (611351.0730634308 7808714.638587702),C
2023,3106200,1,14126,0,30310560,POINT (611849.9068502579 7794519.756594702),C
2023,3106200,1,14126,0,30180101,POINT (610498.3922693222 7796553.766112114),C
2023,3106200,1,28691,32,30390080,POINT (608215.9343235318 7789452.77103061),C
2023,3106200,1,28691,28,31515300,POINT (609251.4940790934 7807508.929640653),C
2023,3106200,1,22293,13,30532060,POINT (604182.8855034108 7795033.010483275),C
2023,3106200,1,25128,50,31170030,POINT (612349.8512721914 7800053.169823759),C
2023,3106200,1,33147,28,30140171,POINT (610917.3475650011 7794893.592286294),C
2023,3106200,1,10911,27,30881470,POINT (603596.1813531787 7800131.188546509),C
2023,3106200,1,10911,13,30530000,POINT (604647.9434408122 7796401.661538703),C
2023,3106200,1,20622,13,30664004,POINT (600572.5373172355 7788334.692721503),C
2023,3106200,1,15335,13,30411220,POINT (608310.325310029 7795826.214311475),C
2023,3106200,1,23117,18,30855075,POINT (602166.5093241229 7796274.376227353),C
2023,3106200,1,10911,33,31260140,POINT (610620.03694592 7803763.655927455),C
2023,3106200,1,32507,50,30720410,POINT (606871.367724471 7796946.376937835),C
2023,3106200,1,25390,13,31560200,POINT (607673.8073741391 7806531.948137606),C
2023,3106200,1,28291,19,31255210,POINT (608975.5327576961 7802077.900814832),C
2023,3106200,1,24245,71,30710010,POINT (609859.2705173641 7797843.611382339),C
2023,3106200,1,20631,12,31575130,POINT (605334.2575451621 7809678.222152394),C
2023,3106200,1,33147,15,30550390,POINT (606265.335201818 7793586.441944443),C
2023,3106200,1,23303,23,30390000,POINT (608267.0808348136 7788337.049362039),C
2023,3106200,1,28691,12,30390080,POINT (608215.9343235318 7789452.77103061),C
2023,3106200,1,18130,19,31565000,POINT (608494.2582615721 7806515.645332832),C
2023,3106200,1,16226,32,31615250,POINT (607913.6597240956 7809501.351518203),C
2023,3106200,1,32507,34,31210120,POINT (610301.4267384784 7798193.168675518),C
2023,3106200,1,18130,37,30710440,POINT (608378.9212626969 7797692.983599978),C
2023,3106200,1,10911,89,30710180,POINT (609297.5492886758 7797553.93073993),C
2023,3106200,1,25128,25,30642530,POINT (603658.2357353719 7789522.882888384),C
2023,3106200,1,21238,15,30710460,POINT (608285.9887852467 7797650.028518124),C
2023,3106200,1,10911,12,30431038,POINT (607961.9022152238 7795603.500086332),C
2023,3106200,1,10911,25,30441048,POINT (609244.0277295024 7795370.333644308),C
2023,3106200,1,18113,146,30390082,POINT (608013.1596953577 7789553.329666922),C
2023,3106200,1,31012,18,31565480,POINT (608290.6751550222 7806727.271107357),C
2023,3106200,1,25390,27,31255180,POINT (609435.7384449337 7802070.971322649),C
2023,3106200,1,10139,16,31746001,POINT (611082.3675802149 7809448.478181628),C
2023,3106200,1,11135,12,31255200,POINT (608851.5216657304 7801730.820281412),C
2023,3106200,1,15297,87,31330430,POINT (605399.8550685986 7800590.12580206),C
2023,3106200,1,10911,27,31255200,POINT (608851.5216657304 7801730.820281412),C
2023,3106200,1,33121,13,30620180,POINT (604761.7549871485 7790124.862138405),C
2023,3106200,1,27597,26,31814320,POINT (612666.0437307367 7804811.324238966),C
2023,3106200,1,10911,14,31660250,POINT (606253.614038548 7810711.912736349),C
2023,3106200,1,11119,55,30882640,POINT (604003.0651739292 7800816.198453605),C
2023,3106200,1,10911,17,31565312,POINT (608025.4451742532 7807192.156222668),C
2023,3106200,1,14142,47,30285410,POINT (614850.9919192478 7795953.2049969975),C
2023,3106200,1,15394,24,30190110,POINT (610020.6128987402 7796908.619789165),C
2023,3106200,1,33121,21,31270740,POINT (608899.4705858646 7804425.773951277),C
2023,3106200,1,10911,13,31540500,POINT (605952.9645718274 7807141.4867766835),C
2023,3106200,1,10996,14,31840140,POINT (612316.9128147692 7805599.604843981),C
2023,3106200,1,10911,16,31310530,POINT (606337.3444735244 7802359.624335969),C
2023,3106200,1,18113,15,31812200,POINT (611916.2845690771 7804909.85239245),C
2023,3106200,1,29506,45,30532050,POINT (604248.244511271 7795081.811815852),C
2023,3106200,1,25128,21,30610240,POINT (604359.746259262 7792813.347464184),C
2023,3106200,1,15211,80,31520085,POINT (608447.8783088117 7808132.539504753),C
2023,3106200,1,22293,13,31970130,POINT (616351.8254017025 7804082.947976092),C
2023,3106200,1,25128,12,30865230,POINT (602321.8185106594 7797170.7633976685),C
2023,3106200,1,23915,14,30570000,POINT (606436.9700635921 7793272.774026895),C
2023,3106200,1,10911,15,31970082,POINT (615757.8180437462 7803726.265041164),C
2023,3106200,1,17419,40,31230230,POINT (609920.1270551763 7799649.470843494),C
2023,3106200,1,25322,12,30668273,POINT (601656.7346636312 7787769.053702449),C
2023,3106200,1,10911,13,30315250,POINT (611286.325202837 7793514.703133734),C
2023,3106200,1,32507,23,30720410,POINT (606871.367724471 7796946.376937835),C
2023,3106200,1,18113,18,31230250,POINT (608745.0600936399 7799515.897026115),C
2023,3106200,1,10333,13,30510450,POINT (605833.4840463557 7794814.207462136),C
2023,3106200,1,25993,22,31270020,POINT (609593.5739464924 7803003.559899336),C
2023,3106200,1,10996,72,30210580,POINT (613002.4092045539 7794079.769809004),C
2023,3106200,1,10911,81,31560100,POINT (607606.0906669698 7805497.971808423),C
2023,3106200,1,17311,22,30820660,POINT (604811.4406006357 7799305.966367121),C
2023,3106200,1,32507,59,30710230,POINT (609141.0382149869 7797598.617977897),C
2023,3106200,1,25438,16,31710400,POINT (609483.2838780407 7805454.395819402),C
2023,3106200,1,31012,16,30510780,POINT (605199.531772197 7794180.772861999),C
2023,3106200,1,21238,24,31910570,POINT (613011.7890085361 7803259.2162831845),C
2023,3106200,1,26108,75,30710260,POINT (608941.8750750115 7797473.761393821),C
2023,3106200,1,25136,18,30610250,POINT (604321.2847966539 7792481.811153494),C
2023,3106200,1,10911,14,30850000,POINT (604876.7157205845 7797785.7134060245),C
2023,3106200,1,33295,14,30770584,POINT (607840.4503038845 7798728.685194935),C
2023,3106200,1,27317,18,31330382,POINT (604528.2723972069 7801927.47584663),C
2023,3106200,1,10996,17,30530290,POINT (604974.7471382609 7796118.628230754),C
2023,3106200,1,10911,33,31720300,POINT (609656.9377101753 7807095.986679008),C
2023,3106200,1,25993,60,30140100,POINT (611846.7412587393 7795467.108156069),C
2023,3106200,1,10911,22,30150101,POINT (611841.663457233 7797193.439222524),C
2023,3106200,1,33139,20,30110078,POINT (610514.008795482 7797564.565468913),C
2023,3106200,1,10911,14,30660304,POINT (602421.9539551017 7789342.940377388),C
2023,3106200,1,18130,13,30532210,POINT (604313.3269934595 7794736.029676156),C
2023,3106200,1,23915,14,30494080,POINT (608156.2294777605 7793074.274261529),C
2023,3106200,1,18113,21,31140260,POINT (611657.613604717 7799927.127438204),C
2023,3106200,1,10911,13,30160041,POINT (610942.8539048466 7796583.624193701),C
2023,3106200,1,32507,13,30411105,POINT (608278.7205679943 7796642.999616692),C
2023,3106200,1,17427,38,31741401,POINT (611555.1112377226 7804427.094010269),C
2023,3106200,1,10929,13,30532210,POINT (604313.3269934595 7794736.029676156),C
2023,3106200,1,22293,48,30670370,POINT (602996.7896034747 7787033.088405335),C
2023,3106200,1,28615,68,30170050,POINT (609526.6715491452 7795643.907274347),C
2023,3106200,1,32990,13,30411030,POINT (608473.8862351825 7797083.621063193),C
2023,3106200,1,15319,14,30880120,POINT (603557.153542684 7799616.803292009),C
2023,3106200,1,14126,13,30411330,POINT (607975.627412043 7796792.81817412),C
2023,3106200,1,14126,13,30640050,POINT (603055.4333238321 7790985.467345793),C
2023,3106200,1,14126,39,30411370,POINT (608039.5128154521 7797027.031835629),C
2023,3106200,1,14126,75,30411465,POINT (607445.5751338081 7796272.524193453),C
2023,3106200,1,14126,19,30431091,POINT (608421.0733013845 7795821.323782466),C
2023,3106200,1,14126,15,31010400,POINT (613967.4953006821 7797726.628034962),C
2023,3106200,1,10961,0,30494280,POINT (611099.9851163704 7802704.814226203),C
2023,3106200,1,32990,0,31814620,POINT (612500.986673834 7805310.113091268),C
2023,3106200,1,25128,0,30820170,POINT (605144.8142695861 7798832.641577246),C
2023,3106200,1,10961,0,30112006,POINT (610726.5839071006 7795041.11211918),C
2023,3106200,1,33147,0,31990380,POINT (615381.075588847 7805204.506210076),C
2023,3106200,1,14134,0,31535620,POINT (607153.2264364574 7809043.225424083),C
2023,3106200,1,33147,0,31620520,POINT (608056.7947953048 7809603.347492581),C
2023,3106200,1,10911,0,31160560,POINT (611903.3611416081 7802149.499731809),C
2023,3106200,1,10961,0,31560000,POINT (607657.7674539279 7805372.7747740485),C
2023,3106200,1,33210,0,30421125,POINT (606598.7275843442 7795555.675893429),C
2023,3106200,1,25993,0,30441078,POINT (609097.1029098857 7795105.40430457),C
2023,3106200,1,10945,0,30110012,POINT (612432.5367753574 7797092.962494083),C
2023,3106200,1,25128,0,31814470,POINT (612751.0705461515 7805087.042983153),C
2023,3106200,1,13596,0,31560110,POINT (607521.532630451 7805436.1054037195),C
2023,3106200,1,31012,0,31340060,POINT (605258.2149131343 7802632.231087277),C
2023,3106200,1,27317,0,30532190,POINT (604102.1331950178 7794553.22797283),C
2023,3106200,1,10911,0,30575400,POINT (606862.4799630732 7791753.482529281),C
2023,3106200,1,14134,0,31230230,POINT (609920.1270551763 7799649.470843494),C
2023,3106200,1,33147,0,31365610,POINT (603281.9479482258 7805007.691726167),C
2023,3106200,1,22293,0,31275000,POINT (608163.9078763784 7803490.994062541),C
2023,3106200,1,14134,0,30626660,POINT (603667.3668152527 7787845.417033439),C
2023,3106200,1,17311,0,30626280,POINT (603662.3205475778 7787463.357702589),C
2023,3106200,1,25110,0,31255056,POINT (608550.538306589 7801185.731995966),C
2023,3106200,1,27902,0,31515120,POINT (609237.7503081023 7807982.004210273),C
2023,3106200,1,25128,0,31130130,POINT (610009.3521769586 7799952.625866737),C
2023,3106200,1,18130,0,30431355,POINT (608094.2291502672 7794500.85020533),C
2023,3106200,1,11135,0,30280480,POINT (614813.05966463 7797723.888956999),C
2023,3106200,1,25390,0,30626700,POINT (604007.1151236433 7788190.877813257),C
2023,3106200,1,33139,0,31050020,POINT (616454.9525553638 7799560.982212533),C
2023,3106200,1,10996,0,30510270,POINT (605177.5209126292 7794546.891844349),C
2023,3106200,1,32990,0,30180110,POINT (610590.2267319143 7797375.6470610015),C
2023,3106200,1,27317,0,30512040,POINT (604273.4968169531 7794347.941582669),C
2023,3106200,1,18130,0,30881202,POINT (602758.2177564501 7799242.595725776),C
2023,3106200,1,33210,0,31840220,POINT (613057.0761396745 7805420.145210075),C
2023,3106200,1,33295,0,30350570,POINT (609454.5252837649 7792050.860775516),C
2023,3106200,1,10961,0,30360400,POINT (610187.3462296653 7792063.003490256),C
2023,3106200,1,25390,0,31620510,POINT (607949.3408079611 7810231.7734784605),C
2023,3106200,1,31012,0,30865030,POINT (602446.8775576684 7798063.114750335),C
2023,3106200,1,33147,0,30160040,POINT (611175.5834257342 7797453.71424054),C
2023,3106200,1,25390,0,31720500,POINT (610142.690204442 7806195.646890653),C
2023,3106200,1,25993,0,30640070,POINT (602186.9622160551 7790830.181816423),C
2023,3106200,1,18229,0,30310800,POINT (611657.6799001195 7793949.015415886),C
2023,3106200,1,10953,0,31573030,POINT (606236.8410100939 7809436.726062222),C
2023,3106200,1,25128,0,30610240,POINT (604359.746259262 7792813.347464184),C
2023,3106200,1,31012,0,30692515,POINT (599517.9551649689 7789079.116791761),C
2023,3106200,1,25420,0,30666480,POINT (601639.2585317414 7786515.209146662),C
2023,3106200,1,18130,0,31610160,POINT (608934.183502524 7808889.34357638),C
2023,3106200,1,27597,0,30525000,POINT (603813.5998304943 7795199.906381581),C
2023,3106200,1,10945,0,30310120,POINT (612073.9299153237 7794418.24238774),C
2023,3106200,1,33139,0,31140470,POINT (611942.674453146 7799829.30931732),C
2023,3106200,1,32507,0,30850440,POINT (604302.7550368943 7797413.928934597),C
2023,3106200,1,10961,0,30285070,POINT (615195.6608423509 7797614.30047184),C
2023,3106200,1,18130,0,30720160,POINT (607698.8993437456 7797309.804562042),C
2023,3106200,1,14134,0,30190110,POINT (610020.6128987402 7796908.619789165),C
2023,3106200,1,33295,0,31990370,POINT (615485.3475940003 7805028.408955377),C
2023,3106200,1,33139,0,30880020,POINT (603414.533395439 7799102.319938885),C
2023,3106200,1,25993,0,30870100,POINT (604095.4858176139 7798756.657046567),C
2023,3106200,1,33295,0,30190094,POINT (609477.1349371191 7795968.283404753),C
2023,3106200,1,19314,0,30380002,POINT (610127.2065761322 7794998.834678559),C
2023,3106200,1,33121,0,30514130,POINT (604776.8175048645 7793001.234994955),C
2023,3106200,1,32990,0,31320610,POINT (606266.982645811 7800002.07390371),C
2023,3106200,1,22293,0,30140111,POINT (611652.0750714049 7795383.090230463),C
2023,3106200,1,18130,0,30720430,POINT (607120.0096088963 7797157.509788124),C
2023,3106200,1,32507,0,31035410,POINT (610838.0691251701 7797621.856747204),C
2023,3106200,1,33295,0,30140130,POINT (612123.8822730288 7794962.645464011),C
2023,3106200,1,20711,0,30150310,POINT (612231.7068919736 7795977.850948559),C
2023,3106200,1,10911,0,31170200,POINT (612529.5734852257 7800573.820770444),C
2023,3106200,1,18229,0,30240390,POINT (613396.6000287165 7796520.478287898),C
2023,3106200,1,33121,0,31580050,POINT (604943.622613572 7807819.564870385),C
2023,3106200,1,33147,0,31840140,POINT (612316.9128147692 7805599.604843981),C
2023,3106200,1,18211,0,31010220,POINT (613215.8969353039 7797415.119094711),C
2023,3106200,1,20631,0,30775050,POINT (607618.7144029154 7799266.901487216),C
2023,3106200,1,10911,0,30310403,POINT (612534.6634402205 7793428.474620034),C
2023,3106200,1,25110,0,30110059,POINT (609407.7937213378 7795620.108114386),C
2023,3106200,1,33210,0,30644010,POINT (603234.5546860198 7789059.681398008),C
2023,3106200,1,25390,0,30668190,POINT (601041.2157901963 7788034.430664806),C
2023,3106200,1,33295,0,31990070,POINT (615928.4375008821 7804310.340153443),C
2023,3106200,1,26604,0,31560420,POINT (607349.8534335209 7806682.036348244),C
2023,3106200,1,11135,0,30530580,POINT (604588.9951375606 7795300.936695866),C
2023,3106200,1,33210,0,30642050,POINT (603201.1103124464 7790381.279105933),C
2023,3106200,1,32507,0,30640020,POINT (603122.6839642607 7790949.405556139),C
2023,3106200,1,18300,0,31140250,POINT (611626.6012338835 7800381.32061588),C
