,id_domicilio,id_zona,tipologia_domicilio,regime_ocupacao,quantidade_bicicletas,quantidade_motos,quantidade_moradores,quantidade_familias,fator_expansao,quantidade_automoveis,id_municipio
18992,9039,2068,Domicílio Isolado (casa),Própria paga,1,1,5,1,25.96,1,3106705
18993,9040,2068,Domicílio Isolado (casa),Própria paga,1,0,5,1,25.96,1,3106705
18994,9041,2022,Domicílio Isolado (casa),Própria paga,0,0,3,1,61.51,0,3106705
18995,9042,2036,Domicílio Isolado (casa),Própria paga,0,0,4,1,33.61,0,3106705
18996,9043,2036,Domicílio Isolado (casa),Própria paga,0,1,3,1,33.61,1,3106705
18997,9044,2036,Domicílio Isolado (casa),Própria paga,1,0,4,1,33.61,1,3106705
18998,9045,2036,Domicílio Isolado (casa),Própria paga,0,1,1,1,33.61,0,3106705
18999,9047,2036,Domicílio Isolado (casa),Alugada,0,0,2,1,33.61,1,3106705
19000,9048,2007,Domicílio Isolado (casa),Própria paga,0,0,2,1,39.03,1,3106705
19001,9049,2007,Domicílio Isolado (casa),Própria paga,0,0,4,1,39.03,1,3106705
19002,9050,2007,Domicílio Isolado (casa),Própria paga,0,1,4,1,39.03,1,3106705
19003,9051,2073,Domicílio Isolado (casa),Própria paga,0,0,2,1,35.5,0,3106705
19004,9052,2071,Domicílio Isolado (casa),Alugada,0,0,3,1,93.03,1,3106705
19005,9053,2073,Domicílio Isolado (casa),Própria paga,0,0,3,1,35.5,0,3106705
19006,9054,2073,Domicílio Isolado (casa),Alugada,0,0,2,1,35.5,0,3106705
19007,9055,2073,Domicílio Isolado (casa),Própria paga,0,0,3,1,35.5,0,3106705
19008,9056,2073,Domicílio Isolado (casa),Cedida ou emprestada,1,1,3,1,35.5,1,3106705
19009,9057,2073,Domicílio Isolado (casa),Própria paga,0,0,4,1,35.5,1,3106705
19010,9058,2073,Domicílio Isolado (casa),Própria paga,1,0,2,1,35.5,2,3106705
19011,9059,2073,Domicílio Isolado (casa),Própria paga,1,0,3,1,35.5,1,3106705
19012,9060,2073,Domicílio Isolado (casa),Própria paga,0,0,5,1,35.5,1,3106705
19013,9061,2007,"Domicílio rural (sítio, fazenda, chácara)",Alugada,0,0,3,1,39.03,1,3106705
19014,9062,2073,Domicílio Isolado (casa),Própria paga,0,0,4,1,35.5,0,3106705
19015,9063,2067,Domicílio Isolado (casa),Própria paga,0,1,4,1,6.4,0,3106705
19016,9068,2027,Domicílio Isolado (casa),Própria paga,0,1,4,1,68.65,1,3106705
19017,9069,2027,Domicílio Isolado (casa),Alugada,0,0,5,1,68.65,0,3106705
19018,9071,2049,Domicílio Isolado (casa),Própria paga,0,0,5,1,61.56,1,3106705
19019,9072,2049,Domicílio Isolado (casa),Própria paga,0,0,3,1,61.56,0,3106705
19020,9075,2052,Domicílio Isolado (casa),Própria paga,0,1,5,1,55.0,0,3106705
19021,9076,2052,Domicílio Isolado (casa),Própria paga,0,0,5,1,55.0,2,3106705
19022,9077,2073,Domicílio Isolado (casa),Própria paga,0,0,3,1,35.5,2,3106705
19023,9079,2073,Domicílio Isolado (casa),Própria paga,0,0,4,1,35.5,2,3106705
19024,9080,2073,Domicílio Isolado (casa),Própria paga,2,0,5,1,35.5,0,3106705
19025,9082,2073,Domicílio Isolado (casa),Cedida ou emprestada,0,0,3,1,35.5,0,3106705
19026,9083,2073,Domicílio Isolado (casa),Cedida ou emprestada,0,0,2,1,35.5,0,3106705
19027,9084,2073,Domicílio Isolado (casa),Própria paga,0,0,2,1,35.5,1,3106705
19028,9085,2073,Domicílio Isolado (casa),Própria paga,0,0,4,1,35.5,0,3106705
19029,9086,2073,Domicílio Isolado (casa),Cedida ou emprestada,0,0,4,1,35.5,0,3106705
19030,9087,2042,Domicílio Isolado (casa),Própria paga,0,0,3,1,26.29,1,3106705
19031,9088,2042,Domicílio Isolado (casa),Própria paga,0,1,6,1,26.29,2,3106705
19032,9090,2042,Domicílio Isolado (casa),Própria paga,0,0,3,1,26.29,0,3106705
19033,9091,2042,Domicílio Isolado (casa),Própria paga,0,0,4,1,26.29,0,3106705
19034,9092,2042,Domicílio Isolado (casa),Própria paga,0,0,4,1,26.29,0,3106705
19035,9093,2042,Domicílio Isolado (casa),Própria paga,0,0,4,1,26.29,0,3106705
19036,9098,1504,Domicílio Isolado (casa),Própria paga,0,0,2,1,41.62,0,3106200
19037,9100,1504,Domicílio Isolado (casa),Própria paga,0,0,2,1,41.62,0,3106200
19038,9101,16003,"Domicílio rural (sítio, fazenda, chácara)",Própria paga,0,0,2,1,27.46,0,3154804
19039,9102,16003,Domicílio Isolado (casa),Própria paga,0,0,2,1,27.46,0,3154804
19040,9103,16003,Domicílio Isolado (casa),Própria paga,0,0,3,1,27.46,0,3154804
19041,9104,14002,Domicílio Isolado (casa),Própria paga,0,0,6,1,33.65,0,3153905
19042,9112,1505,Domicílio Isolado (casa),Própria paga,1,0,4,1,23.96,1,3106200
19043,9113,1504,Domicílio Isolado (casa),Própria paga,0,0,5,1,41.62,1,3106200
19044,9114,1504,Domicílio Isolado (casa),Cedida ou emprestada,0,1,2,1,41.62,0,3106200
19045,9115,1504,Domicílio Isolado (casa),Própria paga,0,0,3,1,41.62,1,3106200
19046,9116,1504,Domicílio Isolado (casa),Própria paga,0,0,3,1,41.62,0,3106200
19047,9119,16003,Domicílio Isolado (casa),Própria paga,0,0,4,1,27.46,1,3154804
19048,9120,14001,Domicílio Isolado (casa),Cedida ou emprestada,2,0,2,1,60.18,1,3153905
19049,9122,14001,Domicílio Isolado (casa),Própria paga,0,0,3,1,60.18,1,3153905
19050,9123,1519,Domicílio Isolado (casa),Própria paga,2,0,1,1,58.43,1,3106200
19051,9124,1519,Domicílio Isolado (casa),Própria paga,0,1,4,1,58.43,0,3106200
19052,9125,1519,Domicílio Isolado (casa),Própria paga,0,0,2,1,58.43,0,3106200
19053,9126,1519,Domicílio Isolado (casa),Alugada,0,0,2,1,58.43,1,3106200
19054,9128,1517,Domicílio Isolado (casa),Própria paga,0,0,3,1,100.12,0,3106200
19055,9130,1517,Domicílio Isolado (casa),Cedida ou emprestada,0,0,4,1,100.12,0,3106200
19056,9131,1518,Domicílio Isolado (casa),Própria paga,0,0,3,1,82.42,1,3106200
19057,9133,1518,Domicílio Isolado (casa),Própria paga,0,0,2,1,82.42,0,3106200
19058,9135,1518,Domicílio Isolado (casa),Própria paga,2,0,3,1,82.42,1,3106200
19059,9136,1518,Domicílio Isolado (casa),Própria paga,0,0,2,1,82.42,1,3106200
19060,9137,1505,Domicílio Isolado (casa),Própria paga,0,0,3,1,23.96,0,3106200
19061,9166,1519,Domicílio Isolado (casa),Cedida ou emprestada,0,0,2,1,58.43,0,3106200
19062,9167,1520,Domicílio Isolado (casa),Própria paga,0,0,4,1,56.56,0,3106200
19063,9168,1520,Domicílio Isolado (casa),Própria paga,0,0,1,1,56.56,0,3106200
19064,9169,1520,Domicílio Isolado (casa),Própria paga,0,0,2,1,56.56,1,3106200
19065,9170,1520,Domicílio Isolado (casa),Própria paga,0,0,1,1,56.56,2,3106200
19066,9171,1521,Domicílio Isolado (casa),Própria paga,0,1,7,1,53.78,0,3106200
19067,9172,1521,Domicílio Isolado (casa),Cedida ou emprestada,2,0,5,1,53.78,0,3106200
19068,9173,1521,Domicílio Isolado (casa),Própria paga,0,0,3,1,53.78,1,3106200
19069,9174,1521,Domicílio Isolado (casa),Própria paga,0,0,2,1,53.78,0,3106200
19070,9176,1521,Domicílio Isolado (casa),Própria paga,0,0,6,1,53.78,0,3106200
19071,9177,1521,Domicílio Isolado (casa),Própria paga,0,0,3,1,53.78,0,3106200
19072,9182,16003,Domicílio Isolado (casa),Alugada,0,0,4,1,27.46,1,3154804
19073,9183,14001,Domicílio Isolado (casa),Própria paga,0,0,2,1,60.18,0,3153905
19074,9184,14001,Domicílio Isolado (casa),Própria paga,0,0,3,1,60.18,0,3153905
19075,9185,14001,Domicílio Isolado (casa),Própria paga,1,1,5,1,60.18,0,3153905
19076,9186,14001,Domicílio Isolado (casa),Própria paga,0,0,3,1,60.18,0,3153905
19077,9188,1520,Domicílio Isolado (casa),Própria paga,0,0,3,1,56.56,1,3106200
19078,9189,1520,Domicílio Isolado (casa),Própria paga,0,0,5,1,56.56,0,3106200
19079,9190,1521,Domicílio Isolado (casa),Alugada,0,0,2,1,53.78,0,3106200
19080,9191,1521,Domicílio Isolado (casa),Alugada,0,0,3,1,53.78,0,3106200
19081,9192,14001,Domicílio Isolado (casa),Própria paga,0,0,2,1,60.18,0,3153905
19082,9193,14001,Domicílio Isolado (casa),Própria paga,0,0,1,1,60.18,0,3153905
19083,9194,14001,Domicílio Isolado (casa),Própria paga,0,1,3,1,60.18,2,3153905
19084,9202,1505,Domicílio Isolado (casa),Própria paga,1,0,3,1,23.96,1,3106200
19085,9203,1505,Domicílio Isolado (casa),Própria paga,0,1,4,1,23.96,0,3106200
19086,9204,1505,Domicílio Isolado (casa),Própria paga,0,0,2,1,23.96,0,3106200
19087,9205,16007,Domicílio Isolado (casa),Própria paga,0,0,2,1,26.28,0,3154804
19088,9207,14003,Domicílio Isolado (casa),Cedida ou emprestada,0,0,3,1,58.47,0,3153905
19089,9208,14003,Domicílio Isolado (casa),Alugada,4,0,6,1,58.47,0,3153905
19090,9209,14003,Domicílio Isolado (casa),Própria paga,0,0,2,1,58.47,1,3153905
19091,9210,14003,Domicílio Isolado (casa),Própria paga,1,0,2,1,58.47,2,3153905
19092,9211,14003,Domicílio Isolado (casa),Própria paga,0,0,2,1,58.47,0,3153905
19093,9213,14002,Domicílio Isolado (casa),Própria paga,0,0,1,1,33.65,0,3153905
19094,9214,14002,Domicílio Isolado (casa),Própria paga,0,0,3,1,33.65,0,3153905
19095,9215,14002,Domicílio Isolado (casa),Própria paga,0,0,5,1,33.65,0,3153905
19096,9216,1519,Condomínio vertical (prédio de apartamentos),Própria em pagamento,0,0,2,1,58.43,0,3106200
19097,9218,1519,Domicílio Isolado (casa),Própria paga,0,1,9,2,58.43,2,3106200
19098,9219,1519,Domicílio Isolado (casa),Própria paga,1,0,3,1,58.43,2,3106200
19099,9220,1517,Domicílio Isolado (casa),Alugada,0,0,3,1,100.12,0,3106200
19100,9221,1517,Domicílio Isolado (casa),Própria paga,0,0,2,1,100.12,0,3106200
19101,9222,1517,Domicílio Isolado (casa),Alugada,0,0,3,1,100.12,1,3106200
19102,9223,1517,Domicílio Isolado (casa),Própria paga,0,0,4,1,100.12,0,3106200
19103,9225,1517,Domicílio Isolado (casa),Própria paga,0,1,4,1,100.12,1,3106200
19104,9227,1517,Domicílio Isolado (casa),Própria paga,0,1,3,1,100.12,0,3106200
19105,9228,1505,Domicílio Isolado (casa),Própria paga,0,0,1,1,23.96,0,3106200
19106,9229,1505,Domicílio Isolado (casa),Própria paga,0,0,2,1,23.96,1,3106200
19107,9230,1505,Domicílio Isolado (casa),Própria paga,0,0,2,1,23.96,1,3106200
19108,9232,1504,Condomínio vertical (prédio de apartamentos),Alugada,0,0,3,1,41.62,0,3106200
19109,9234,1504,Domicílio Isolado (casa),Alugada,0,0,2,1,41.62,0,3106200
19110,9235,1504,Domicílio Isolado (casa),Própria paga,0,0,4,1,41.62,1,3106200
19111,9236,1504,Domicílio Isolado (casa),Própria paga,0,0,4,1,41.62,1,3106200
19112,9237,1504,Domicílio Isolado (casa),Própria paga,0,1,4,1,41.62,1,3106200
19113,9238,1504,Domicílio Isolado (casa),Própria paga,1,1,4,4,41.62,1,3106200
19114,9240,14003,Domicílio Isolado (casa),Própria paga,0,0,2,1,58.47,0,3153905
19115,9241,14003,Domicílio Isolado (casa),Própria paga,0,0,2,1,58.47,0,3153905
19116,9242,14003,Domicílio Isolado (casa),Própria paga,0,0,9,1,58.47,0,3153905
19117,9243,14003,Domicílio Isolado (casa),Própria paga,1,0,5,1,58.47,0,3153905
19118,9244,14003,Domicílio Isolado (casa),Cedida ou emprestada,0,1,4,1,58.47,1,3153905
19119,9245,14003,Domicílio Isolado (casa),Própria paga,0,2,3,1,58.47,9,3153905
19120,9246,14003,Domicílio Isolado (casa),Própria paga,0,0,5,1,58.47,0,3153905
19121,9247,14003,Domicílio Isolado (casa),Própria paga,1,1,4,1,58.47,2,3153905
19122,9248,14003,Domicílio Isolado (casa),Própria paga,0,0,2,2,58.47,0,3153905
19123,9249,14003,Domicílio Isolado (casa),Própria paga,0,0,4,1,58.47,1,3153905
19124,9250,1520,Domicílio Isolado (casa),Própria paga,0,1,3,1,56.56,1,3106200
19125,9251,1520,Domicílio Isolado (casa),Própria paga,0,0,7,1,56.56,0,3106200
19126,9253,1520,Domicílio Isolado (casa),Própria paga,0,0,3,1,56.56,0,3106200
19127,9254,1520,Domicílio Isolado (casa),Própria paga,0,0,4,1,56.56,0,3106200
19128,9255,1520,Domicílio Isolado (casa),Própria paga,0,0,4,1,56.56,1,3106200
19129,9256,16007,Domicílio Isolado (casa),Cedida ou emprestada,0,0,6,1,26.28,0,3154804
19130,9257,16007,Domicílio Isolado (casa),Própria paga,0,0,4,1,26.28,0,3154804
19131,9259,16007,Domicílio Isolado (casa),Cedida ou emprestada,0,0,2,1,26.28,0,3154804
19132,9260,16007,Domicílio Isolado (casa),Própria paga,1,0,5,1,26.28,0,3154804
19133,9261,16007,Domicílio Isolado (casa),Alugada,0,1,4,1,26.28,1,3154804
19134,9262,14002,Domicílio Isolado (casa),Própria paga,2,0,4,1,33.65,1,3153905
19135,9263,14002,Domicílio Isolado (casa),Própria paga,2,0,3,1,33.65,0,3153905
19136,9264,14002,Domicílio Isolado (casa),Própria paga,0,0,3,1,33.65,1,3153905
19137,9265,14002,Domicílio Isolado (casa),Própria paga,0,0,4,1,33.65,0,3153905
19138,9266,14001,Domicílio Isolado (casa),Própria paga,0,1,2,1,60.18,0,3153905
19139,9267,14001,Domicílio Isolado (casa),Própria paga,0,1,2,1,60.18,1,3153905
19140,9269,14001,Domicílio Isolado (casa),Própria paga,0,0,2,1,60.18,0,3153905
19141,9270,14001,Domicílio Isolado (casa),Alugada,0,1,4,1,60.18,5,3153905
19142,9271,14001,Domicílio Isolado (casa),Própria paga,0,0,1,1,60.18,0,3153905
19143,9272,15208,Domicílio Isolado (casa),Própria paga,0,0,3,1,59.27,1,3154606
19144,9275,15208,Domicílio Isolado (casa),Própria paga,0,0,3,1,59.27,1,3154606
19145,9277,15033,Domicílio Isolado (casa),Própria paga,1,1,3,1,3.28,0,3154606
19146,9282,15034,Domicílio Isolado (casa),Própria paga,1,0,2,1,47.39,0,3154606
19147,9283,16002,Domicílio Isolado (casa),Própria paga,0,0,3,1,29.42,0,3154804
19148,9284,16002,Domicílio Isolado (casa),Alugada,2,1,4,1,29.42,2,3154804
19149,9285,16002,Domicílio Isolado (casa),Própria paga,2,0,6,1,29.42,5,3154804
19150,9286,16002,Domicílio Isolado (casa),Própria paga,2,0,3,1,29.42,1,3154804
19151,9287,16002,Domicílio Isolado (casa),Própria paga,1,0,4,1,29.42,3,3154804
19152,9288,16002,Domicílio Isolado (casa),Cedida ou emprestada,0,0,3,1,29.42,2,3154804
19153,9289,16002,Domicílio Isolado (casa),Cedida ou emprestada,0,1,6,1,29.42,1,3154804
19154,9290,14004,Domicílio Isolado (casa),Própria paga,0,0,4,1,7.86,3,3153905
19155,9291,14004,Domicílio Isolado (casa),Alugada,0,0,2,1,7.86,0,3153905
19156,9292,14004,Domicílio Isolado (casa),Própria paga,0,0,4,1,7.86,2,3153905
19157,9293,14004,Domicílio Isolado (casa),Própria paga,0,0,4,1,7.86,2,3153905
19158,9295,14004,Domicílio Isolado (casa),Própria paga,0,0,5,1,7.86,2,3153905
19159,9296,14004,Domicílio Isolado (casa),Própria paga,0,0,3,1,7.86,0,3153905
19160,9297,15208,Domicílio Isolado (casa),Própria paga,0,0,1,1,59.27,0,3154606
19161,9298,15208,Domicílio Isolado (casa),Alugada,0,0,4,1,59.27,0,3154606
19162,9299,15208,Domicílio Isolado (casa),Própria paga,2,0,5,1,59.27,3,3154606
19163,9300,15208,Domicílio Isolado (casa),Própria paga,0,0,3,1,59.27,1,3154606
19164,9301,15208,Domicílio Isolado (casa),Alugada,0,0,4,1,59.27,1,3154606
19165,9302,15208,Domicílio Isolado (casa),Cedida ou emprestada,1,0,1,1,59.27,0,3154606
19166,9303,15208,Domicílio Isolado (casa),Alugada,2,0,5,1,59.27,0,3154606
19167,9304,16003,Domicílio Isolado (casa),Própria paga,2,1,4,1,27.46,2,3154804
19168,9305,15208,Domicílio Isolado (casa),Alugada,0,0,4,1,59.27,0,3154606
19169,9306,15208,Domicílio Isolado (casa),Própria paga,1,0,4,1,59.27,2,3154606
19170,9307,15208,Domicílio Isolado (casa),Própria paga,0,0,1,1,59.27,1,3154606
19171,9309,16002,Domicílio Isolado (casa),Própria paga,0,0,3,1,29.42,0,3154804
19172,9311,16002,Domicílio Isolado (casa),Própria paga,3,1,8,1,29.42,1,3154804
19173,9312,16002,Domicílio Isolado (casa),Própria paga,0,0,1,1,29.42,0,3154804
19174,9313,16002,Domicílio Isolado (casa),Própria paga,0,0,4,1,29.42,0,3154804
19175,9315,16002,Domicílio Isolado (casa),Alugada,0,0,2,1,29.42,0,3154804
19176,9316,16001,Domicílio Isolado (casa),Cedida ou emprestada,0,1,2,1,10.92,1,3154804
19177,9317,16002,Domicílio Isolado (casa),Invadida,0,0,3,1,29.42,0,3154804
